ssid,bssid,index
ap2-nttu,80:80:2c:36:8c:39,173
ap2-nttu,80:80:2c:36:c0:f9,174
ap2-nttu,80:80:2c:36:cb:f9,175
ap2-nttu,80:80:2c:36:de:b9,176
ap2-nttu,80:80:2c:36:e8:79,177
ap2-nttu,80:80:2c:36:e9:b9,178
ap2-nttu,80:80:2c:37:11:59,179
ap2-nttu,80:80:2c:37:1f:99,180
ap2-nttu,80:80:2c:37:21:59,181
ap2-nttu,80:80:2c:37:36:79,182
ap2-nttu,94:ff:3c:bf:ac:31,183
ap2-nttu,94:ff:3c:bf:c3:f1,184
ap2-nttu,94:ff:3c:bf:ce:71,185
ap2-nttu,94:ff:3c:bf:f3:31,186
ap2-nttu,94:ff:3c:bf:f3:b1,187
ap2-nttu,94:ff:3c:bf:f4:91,188
ap2-nttu,94:ff:3c:c0:25:51,189
ap2-nttu,94:ff:3c:c0:75:d1,190
ap2-nttu,94:ff:3c:c0:7a:31,191
ap2-nttu,94:ff:3c:c0:7f:f1,192
ap2-nttu,94:ff:3c:c0:8f:b1,193
ap2-nttu,94:ff:3c:c0:92:b1,194
ap2-nttu,94:ff:3c:c0:95:f1,195
ap2-nttu,94:ff:3c:c0:9b:71,196
ap2-nttu,94:ff:3c:c0:9c:71,197
ap2-nttu,94:ff:3c:c0:9e:71,198
ap2-nttu,94:ff:3c:c0:a3:d1,199
ap2-nttu,a2:6c:ac:03:5e:bb,200
ap2-nttu,a2:6c:ac:2c:74:e9,201
ap2-nttu,a2:6c:ac:2c:74:fb,202
ap2-nttu,a2:6c:ac:2c:75:9d,203
ap2-nttu,a2:6c:ac:2c:88:87,204
ap2-nttu,a2:6c:ac:2c:8c:1d,205
ap2-nttu,a2:6c:ac:2c:8c:53,206
ap2-nttu,a2:6c:ac:2c:98:87,207
ap2-nttu,a2:6c:ac:2c:9e:03,208
ap2-nttu,a2:6c:ac:2c:9e:0b,209
ap2-nttu,a2:6c:ac:2c:9e:27,210
ap2-nttu,a2:6c:ac:2c:9e:c9,211
ap2-nttu,a2:6c:ac:2c:9f:e9,212
ap2-nttu,a2:6c:ac:2c:9f:f1,213
ap2-nttu,a2:6c:ac:5d:c2:c3,214
ap2-nttu,a2:6c:ac:7d:d7:79,215
ap2-nttu,a2:6c:ac:7e:74:8d,216
ap2-nttu,a2:6c:ac:7e:7a:2d,217
ap2-nttu,a2:6c:ac:92:84:61,218
ap2-nttu,a2:6c:ac:92:87:5d,219
ap2-nttu,ac:71:2e:c5:73:39,220
ap2-nttu,ac:71:2e:c5:77:99,221
ap2-nttu,ac:71:2e:c5:78:19,222
ap2-nttu,ac:71:2e:c5:7a:59,223
ap2-nttu,ac:71:2e:c5:8b:b9,224
ap2-nttu,ac:71:2e:c5:90:99,225
ap2-nttu,ac:71:2e:c5:94:19,226
ap2-nttu,ac:71:2e:c5:95:39,227
ap2-nttu,ac:71:2e:c5:a1:39,228
ap2-nttu,ac:71:2e:c5:a1:59,229
ap2-nttu,ac:71:2e:c5:b9:99,230
ap2-nttu,ac:71:2e:c5:fc:79,231
ap2-nttu,ac:71:2e:c5:ff:19,232
ap2-nttu,ac:71:2e:c5:ff:39,233
ap2-nttu,ac:71:2e:c6:06:39,234
ap2-nttu,ac:71:2e:c6:06:59,235
ap2-nttu,ac:71:2e:c6:06:99,236
ap2-nttu,ac:71:2e:c6:18:b9,237
ap2-nttu,ac:71:2e:c6:20:b9,238
ap2-nttu,ac:71:2e:c6:29:39,239
ap2-nttu,ac:71:2e:c6:2e:f9,240
ap2-nttu,ac:71:2e:c6:2f:79,241
ap2-nttu,ac:71:2e:c6:2f:f9,242
ap2-nttu,ac:71:2e:c6:34:79,243
ap2-nttu,ac:71:2e:c6:34:f9,244
ap2-nttu,ac:71:2e:c6:35:59,245
ap2-nttu,ac:71:2e:c6:43:19,246
ap2-nttu,ac:71:2e:c6:43:59,247
ap2-nttu,ac:71:2e:c6:44:59,248
ap2-nttu,e8:ed:d6:80:76:99,249
ap2-nttu,e8:ed:d6:81:06:d9,250
ap2-nttu,e8:ed:d6:81:5e:99,251
ap2-nttu,e8:ed:d6:81:79:b9,252
eduroam,2a:5b:0e:0f:c1:b3,253
eduroam,48:3a:02:00:ac:4a,254
eduroam,48:3a:02:00:ac:52,255
eduroam,48:3a:02:00:b0:ea,256
eduroam,48:3a:02:01:2e:12,257
eduroam,48:3a:02:01:4e:32,258
eduroam,48:3a:02:13:df:d2,259
eduroam,48:3a:02:14:2b:52,260
eduroam,48:3a:02:14:2f:ca,261
eduroam,48:3a:02:14:2f:d2,262
eduroam,48:3a:02:14:38:ca,263
eduroam,48:3a:02:14:3e:0a,264
eduroam,48:3a:02:14:3e:12,265
eduroam,48:3a:02:14:76:12,266
eduroam,74:78:a6:00:e2:72,267
eduroam,74:78:a6:00:ef:32,268
eduroam,80:80:2c:34:db:5a,269
eduroam,80:80:2c:34:e2:3a,270
eduroam,80:80:2c:34:e2:fa,271
eduroam,80:80:2c:34:e7:fa,272
eduroam,80:80:2c:34:e8:5a,273
eduroam,80:80:2c:34:e9:7a,274
eduroam,80:80:2c:34:ea:7a,275
eduroam,80:80:2c:34:eb:1a,276
eduroam,80:80:2c:35:55:9a,277
eduroam,80:80:2c:35:55:ba,278
eduroam,80:80:2c:35:76:3a,279
eduroam,80:80:2c:35:78:ba,280
eduroam,80:80:2c:35:79:1a,281
eduroam,80:80:2c:35:80:5a,282
eduroam,80:80:2c:35:91:fa,283
eduroam,80:80:2c:35:96:1a,284
eduroam,80:80:2c:35:9a:da,285
eduroam,80:80:2c:35:a4:fa,286
eduroam,80:80:2c:35:ac:9a,287
eduroam,80:80:2c:35:ae:fa,288
eduroam,80:80:2c:35:b4:da,289
eduroam,80:80:2c:35:bd:3a,290
eduroam,80:80:2c:35:bf:ba,291
eduroam,80:80:2c:35:c2:fa,292
eduroam,80:80:2c:35:d0:ba,293
eduroam,80:80:2c:35:d6:7a,294
eduroam,80:80:2c:35:d6:9a,295
eduroam,80:80:2c:35:d6:ba,296
eduroam,80:80:2c:36:2e:3a,297
eduroam,80:80:2c:36:7d:3a,298
eduroam,80:80:2c:36:7e:9a,299
eduroam,80:80:2c:36:8c:3a,300
eduroam,80:80:2c:36:c0:fa,301
eduroam,80:80:2c:36:cb:fa,302
eduroam,80:80:2c:36:de:ba,303
eduroam,80:80:2c:36:e8:7a,304
eduroam,80:80:2c:36:e9:ba,305
eduroam,80:80:2c:37:11:5a,306
eduroam,80:80:2c:37:1f:9a,307
eduroam,80:80:2c:37:21:5a,308
eduroam,80:80:2c:37:36:7a,309
eduroam,94:ff:3c:bf:ac:32,310
eduroam,94:ff:3c:bf:c3:f2,311
eduroam,94:ff:3c:bf:ce:72,312
eduroam,94:ff:3c:bf:f3:32,313
eduroam,94:ff:3c:bf:f3:b2,314
eduroam,94:ff:3c:bf:f4:92,315
eduroam,94:ff:3c:c0:25:52,316
eduroam,94:ff:3c:c0:75:d2,317
eduroam,94:ff:3c:c0:7a:32,318
eduroam,94:ff:3c:c0:7f:f2,319
eduroam,94:ff:3c:c0:8f:b2,320
eduroam,94:ff:3c:c0:92:b2,321
eduroam,94:ff:3c:c0:95:f2,322
eduroam,94:ff:3c:c0:9b:72,323
eduroam,94:ff:3c:c0:9c:72,324
eduroam,94:ff:3c:c0:9e:72,325
eduroam,94:ff:3c:c0:a3:d2,326
eduroam,ac:71:2e:c5:73:3a,327
eduroam,ac:71:2e:c5:77:9a,328
eduroam,ac:71:2e:c5:78:1a,329
eduroam,ac:71:2e:c5:7a:5a,330
eduroam,ac:71:2e:c5:8b:ba,331
eduroam,ac:71:2e:c5:90:9a,332
eduroam,ac:71:2e:c5:94:1a,333
eduroam,ac:71:2e:c5:95:3a,334
eduroam,ac:71:2e:c5:a1:3a,335
eduroam,ac:71:2e:c5:a1:5a,336
eduroam,ac:71:2e:c5:b9:9a,337
eduroam,ac:71:2e:c5:fc:7a,338
eduroam,ac:71:2e:c5:ff:1a,339
eduroam,ac:71:2e:c5:ff:3a,340
eduroam,ac:71:2e:c6:06:3a,341
eduroam,ac:71:2e:c6:06:5a,342
eduroam,ac:71:2e:c6:06:9a,343
eduroam,ac:71:2e:c6:18:ba,344
eduroam,ac:71:2e:c6:20:ba,345
eduroam,ac:71:2e:c6:29:3a,346
eduroam,ac:71:2e:c6:2e:fa,347
eduroam,ac:71:2e:c6:2f:7a,348
eduroam,ac:71:2e:c6:2f:fa,349
eduroam,ac:71:2e:c6:34:7a,350
eduroam,ac:71:2e:c6:34:fa,351
eduroam,ac:71:2e:c6:35:5a,352
eduroam,ac:71:2e:c6:43:1a,353
eduroam,ac:71:2e:c6:43:5a,354
eduroam,ac:71:2e:c6:44:5a,355
eduroam,b2:6c:ac:03:5e:bb,356
eduroam,b2:6c:ac:2c:74:e9,357
eduroam,b2:6c:ac:2c:74:fb,358
eduroam,b2:6c:ac:2c:75:9d,359
eduroam,b2:6c:ac:2c:88:87,360
eduroam,b2:6c:ac:2c:8c:1d,361
eduroam,b2:6c:ac:2c:8c:53,362
eduroam,b2:6c:ac:2c:98:87,363
eduroam,b2:6c:ac:2c:9e:03,364
eduroam,b2:6c:ac:2c:9e:0b,365
eduroam,b2:6c:ac:2c:9e:27,366
eduroam,b2:6c:ac:2c:9e:c9,367
eduroam,b2:6c:ac:2c:9f:e9,368
eduroam,b2:6c:ac:2c:9f:f1,369
eduroam,b2:6c:ac:5d:c2:c3,370
eduroam,b2:6c:ac:7d:d7:79,371
eduroam,b2:6c:ac:7e:74:8d,372
eduroam,b2:6c:ac:7e:74:97,373
eduroam,b2:6c:ac:7e:7a:2d,374
eduroam,b2:6c:ac:92:87:5d,375
eduroam,e8:ed:d6:81:06:da,376
eduroam,e8:ed:d6:81:5e:9a,377
eduroam,e8:ed:d6:81:79:ba,378
nttu,3a:5b:0e:0f:c1:b3,379
nttu,48:3a:02:00:ac:53,380
nttu,48:3a:02:01:2e:13,381
nttu,48:3a:02:01:4e:33,382
nttu,48:3a:02:13:df:d3,383
nttu,48:3a:02:14:2f:d3,384
nttu,48:3a:02:14:76:13,385
nttu,74:78:a6:00:e2:73,386
nttu,74:78:a6:00:ef:34,387
nttu,80:80:2c:34:db:5c,388
nttu,80:80:2c:34:e2:3c,389
nttu,80:80:2c:34:e2:fc,390
nttu,80:80:2c:34:e7:fc,391
nttu,80:80:2c:34:e8:5b,392
nttu,80:80:2c:34:e8:5c,393
nttu,80:80:2c:34:e9:7c,394
nttu,80:80:2c:34:ea:7c,395
nttu,80:80:2c:34:eb:1c,396
nttu,80:80:2c:35:55:9b,397
nttu,80:80:2c:35:55:9c,398
nttu,80:80:2c:35:55:bc,399
nttu,80:80:2c:35:76:3c,400
nttu,80:80:2c:35:78:bc,401
nttu,80:80:2c:35:79:1c,402
nttu,80:80:2c:35:80:5b,403
nttu,80:80:2c:35:80:5c,404
nttu,80:80:2c:35:91:fc,405
nttu,80:80:2c:35:96:1c,406
nttu,80:80:2c:35:9a:db,407
nttu,80:80:2c:35:a4:fb,408
nttu,80:80:2c:35:a4:fc,409
nttu,80:80:2c:35:ac:9b,410
nttu,80:80:2c:35:ac:9c,411
nttu,80:80:2c:35:ae:fc,412
nttu,80:80:2c:35:b4:dc,413
nttu,80:80:2c:35:bd:3b,414
nttu,80:80:2c:35:bd:3c,415
nttu,80:80:2c:35:bf:bb,416
nttu,80:80:2c:35:bf:bc,417
nttu,80:80:2c:35:c2:fc,418
nttu,80:80:2c:35:d0:bb,419
nttu,80:80:2c:35:d0:bc,420
nttu,80:80:2c:35:d6:7b,421
nttu,80:80:2c:35:d6:7c,422
nttu,80:80:2c:35:d6:9b,423
nttu,80:80:2c:35:d6:9c,424
nttu,80:80:2c:35:d6:bc,425
nttu,80:80:2c:36:2e:3b,426
nttu,80:80:2c:36:7d:3c,427
nttu,80:80:2c:36:7e:9b,428
nttu,80:80:2c:36:7e:9c,429
nttu,80:80:2c:36:8c:3b,430
nttu,80:80:2c:36:8c:3c,431
nttu,80:80:2c:36:c0:fb,432
nttu,80:80:2c:36:c0:fc,433
nttu,80:80:2c:36:cb:fc,434
nttu,80:80:2c:36:de:bc,435
nttu,80:80:2c:36:e8:7c,436
nttu,80:80:2c:36:e9:bc,437
nttu,80:80:2c:37:11:5b,438
nttu,80:80:2c:37:11:5c,439
nttu,80:80:2c:37:1f:9c,440
nttu,80:80:2c:37:21:5c,441
nttu,80:80:2c:37:36:7c,442
nttu,94:ff:3c:bf:ac:33,443
nttu,94:ff:3c:bf:ac:34,444
nttu,94:ff:3c:bf:c3:f4,445
nttu,94:ff:3c:bf:ce:74,446
nttu,94:ff:3c:bf:f3:33,447
nttu,94:ff:3c:bf:f3:34,448
nttu,94:ff:3c:bf:f3:b4,449
nttu,94:ff:3c:bf:f4:94,450
nttu,94:ff:3c:c0:25:53,451
nttu,94:ff:3c:c0:25:54,452
nttu,94:ff:3c:c0:75:d3,453
nttu,94:ff:3c:c0:75:d4,454
nttu,94:ff:3c:c0:7a:34,455
nttu,94:ff:3c:c0:7f:f4,456
nttu,94:ff:3c:c0:8f:b4,457
nttu,94:ff:3c:c0:92:b3,458
nttu,94:ff:3c:c0:92:b4,459
nttu,94:ff:3c:c0:95:f3,460
nttu,94:ff:3c:c0:95:f4,461
nttu,94:ff:3c:c0:9b:74,462
nttu,94:ff:3c:c0:9c:74,463
nttu,94:ff:3c:c0:9e:74,464
nttu,94:ff:3c:c0:a3:d3,465
nttu,94:ff:3c:c0:a3:d4,466
nttu,ac:71:2e:c5:73:3b,467
nttu,ac:71:2e:c5:73:3c,468
nttu,ac:71:2e:c5:77:9c,469
nttu,ac:71:2e:c5:78:1b,470
nttu,ac:71:2e:c5:78:1c,471
nttu,ac:71:2e:c5:7a:5b,472
nttu,ac:71:2e:c5:7a:5c,473
nttu,ac:71:2e:c5:8b:bc,474
nttu,ac:71:2e:c5:90:9c,475
nttu,ac:71:2e:c5:94:1b,476
nttu,ac:71:2e:c5:94:1c,477
nttu,ac:71:2e:c5:95:3b,478
nttu,ac:71:2e:c5:95:3c,479
nttu,ac:71:2e:c5:a1:3c,480
nttu,ac:71:2e:c5:a1:5c,481
nttu,ac:71:2e:c5:b9:9c,482
nttu,ac:71:2e:c5:fc:7c,483
nttu,ac:71:2e:c5:ff:1c,484
nttu,ac:71:2e:c5:ff:3c,485
nttu,ac:71:2e:c6:06:3b,486
nttu,ac:71:2e:c6:06:3c,487
nttu,ac:71:2e:c6:06:5c,488
nttu,ac:71:2e:c6:06:9c,489
nttu,ac:71:2e:c6:18:bc,490
nttu,ac:71:2e:c6:20:bc,491
nttu,ac:71:2e:c6:29:3b,492
nttu,ac:71:2e:c6:29:3c,493
nttu,ac:71:2e:c6:2e:fc,494
nttu,ac:71:2e:c6:2f:7c,495
nttu,ac:71:2e:c6:2f:fb,496
nttu,ac:71:2e:c6:2f:fc,497
nttu,ac:71:2e:c6:34:7c,498
nttu,ac:71:2e:c6:34:fc,499
nttu,ac:71:2e:c6:35:5c,500
nttu,ac:71:2e:c6:43:1c,501
nttu,ac:71:2e:c6:43:5b,502
nttu,ac:71:2e:c6:43:5c,503
nttu,ac:71:2e:c6:44:5c,504
nttu,c2:6c:ac:03:5e:bb,505
nttu,c2:6c:ac:2c:74:e9,506
nttu,c2:6c:ac:2c:74:fb,507
nttu,c2:6c:ac:2c:75:9d,508
nttu,c2:6c:ac:2c:88:87,509
nttu,c2:6c:ac:2c:8c:1d,510
nttu,c2:6c:ac:2c:8c:53,511
nttu,c2:6c:ac:2c:9e:0b,512
nttu,c2:6c:ac:2c:9f:f1,513
nttu,c2:6c:ac:5d:c2:c3,514
nttu,c2:6c:ac:7d:d7:79,515
nttu,c2:6c:ac:92:87:5d,516
nttu,d2:6c:ac:5d:c2:c3,517
nttu,d2:6c:ac:7d:d7:79,518
nttu,d2:6c:ac:7e:74:8d,519
nttu,d2:6c:ac:7e:7a:2d,520
nttu,e8:ed:d6:80:76:9b,521
nttu,e8:ed:d6:81:06:db,522
nttu,e8:ed:d6:81:5e:9b,523
nttu,e8:ed:d6:81:79:bb,524
nttu,e8:ed:d6:81:8f:fb,525
