id,name,imageId,base_name,x_img,y_img,x_meter,y_meter,true_lon,true_lat
59099530-6927-4712-b7fa-ac0ec754014a,sec213,2131165296,sec213,54.644264221191406,85.21548461914062,43.66155329396584,8.42724998788834,121.066196,22.737859
0c74daa6-65bd-4c2c-917f-51c7302f1080,sec212,2131165296,sec212,57.12031173706055,85.23062133789062,47.059468629910235,8.881779133137721,121.0662233,22.7378581
322288d5-ec0c-41ed-b78e-ae7b176d53e9,sec211,2131165296,sec211,59.85283660888672,85.10965728759766,50.79184562552298,9.62461919361147,121.0662514,22.737864
e4511067-5298-4c28-9ebd-cca2099f6c8f,sec210,2131165296,sec210,62.51058578491211,85.3389892578125,54.46620844703628,9.73912722058356,121.0662768,22.737868
29e75ca9-f708-4167-95d9-d5d6d06ae536,sec201,2131165296,sec201,60.36102294921875,83.49526977539062,51.28355730901737,12.5521532179924,121.066179,22.737974
8bbecfc6-7b43-44b7-96bc-5a71d54aa105,sec209,2131165296,sec209,65.46757507324219,85.21044158935547,58.50548234748251,10.538865117459283,121.0662937,22.737872
7829c390-d0b2-4084-a639-f3c2782cefc3,sec208,2131165296,sec208,68.4232406616211,85.20890808105469,62.55909179497006,11.11578592220571,121.06632,22.737877
9e7bb61b-2604-472e-9fa6-75d4d824130b,sec207,2131165296,sec207,70.89215850830078,85.24166107177734,65.94946860310911,11.53806187549665,121.066353,22.737886
225e6eb7-653f-43ec-9463-74b63bac5954,sec206,2131165296,sec206,73.5570068359375,85.18116760253906,69.59671412857594,12.161794307991746,121.06639,22.73789
335fa1a1-711a-4d23-8124-815bca157d07,sec205,2131165296,sec205,76.24322509765625,85.37017822265625,73.30499611021706,12.35248625930893,121.066424,22.737896
307a9c40-f539-4be6-b56a-6f7720586e82,sec204,2131165296,sec204,77.11966705322266,83.41966247558594,74.25904207890316,15.940544875153499,121.066371,22.738003
69846909-c5ed-4a59-b38f-123fb69c1226,sec203,2131165296,sec203,71.75079345703125,83.53558349609375,66.91017423030368,14.69434534603299,121.066312,22.737995
ba91fcef-2fee-4b2d-b7bf-3350185a8ddc,sec202,2131165296,sec202,66.22871398925781,83.43477630615234,59.323619830867145,13.79814153313141,121.06624,22.737981
ef38d67e-f360-479f-b915-289749305ee5,sec219f,2131165296,sec219,87.96910858154297,83.68539428710938,89.173241901028,17.58277289889069,121.066619,22.73806
190a1cf4-dc97-4c4e-8e1b-db16deb980a9,sec219b,2131165296,sec219,93.48053741455078,83.66523742675781,96.72980683673285,18.688866134186117,121.066619,22.73806
53755b2f-67e5-4bd0-be63-512cb1e2c58f,sec221,2131165296,sec221,87.40264892578125,85.75760650634766,88.65982295642608,13.841696342750458,121.066605,22.737914
209468c1-6354-441e-aa6f-0e7313125001,sec220,2131165296,sec220,90.47366333007812,86.10285186767578,92.91573377605542,13.833385863830838,121.066694,22.737927
eddbb654-e3e2-41f6-9d7e-2d10a4695601,seb208b,2131165296,seb208,51.2174072265625,74.63314056396484,37.6158473166292,26.304331208751808,121.066079,22.738122
9b232f36-18bd-4647-8c3e-6a20b2259a7a,seb208f,2131165296,seb208,51.2869758605957,68.33016967773438,36.909780912153565,37.36219637524448,121.066079,22.738122
6ab55597-a620-4b92-a5e5-32714817210b,seb201,2131165296,seb201,38.17783737182617,60.49416732788086,17.93369181194764,48.545917849858085,121.065876,22.738299
cb43706e-3b36-486f-87c2-0c83c3f17b1b,seb202f,2131165296,seb202,50.08774948120117,57.14501190185547,33.84269908202913,56.72834491891201,121.066086,22.73845
bd8f1824-71e1-4a8b-8bf9-8dbe420f1fb0,seb202b,2131165296,seb202,57.78660583496094,55.416236877441406,44.18213464319816,61.25333455926415,121.066086,22.73845
bc503c45-b019-4828-904a-21cf6a755d02,seb203f,2131165296,seb203,59.763877868652344,55.05335235595703,46.8478920202609,62.273346291629466,121.066247,22.738497
74900e60-0c86-4ffa-87bb-9c84b4d54307,seb203b,2131165296,seb203,65.89517211914062,53.629512786865234,55.076133724495946,65.95946460980562,121.066247,22.738497
e6883e9d-4be6-490f-8021-e0dafac142b5,seb204b,2131165296,seb204,73.25212097167969,51.93618392944336,64.95113784364881,70.35591732058508,121.066402,22.738548
df203410-8635-4d74-b1f1-14acb510af08,seb204f,2131165296,seb204,67.44860076904297,53.17101287841797,57.148415856424165,67.06467263572972,121.066402,22.738548
df1b2e57-1373-484d-bcdf-0a4a18de1641,seb205,2131165296,seb205,74.10002899169922,53.33229446411133,66.29160364641278,68.07432310871172,121.066497,22.738405
56a8de96-be6e-4ddc-b41d-759145f35a6a,seb206,2131165296,seb206,65.52476501464844,55.41132736206055,54.79468128385815,62.76532524375608,121.066374,22.738375
2d1f9219-5357-46c5-8c2d-42fcb882b427,seb207f,2131165296,seb207,55.18241500854492,57.712154388427734,40.90233842739708,56.72437606219758,121.066228,22.73834
4119ffb7-6a8c-4021-9fde-ce23ec27e8ee,seb207b,2131165296,seb207,60.34468460083008,56.65120315551758,47.84767173109032,59.58636064560323,121.066228,22.73834
165419b1-50fe-4629-8c7d-0d468c87f2a1,sea201f,2131165296,sea201,27.1607608795166,42.274879455566406,0.5066100110349677,78.33015114288945,121.06573,22.738571
2a5a33b0-5624-4c02-b685-be7cd8133bcb,sea201b,2131165296,sea201,20.86558723449707,35.70256805419922,-8.963184547614375,88.62341022111464,121.06573,22.738571
4edac47c-4fad-4baa-9185-7c318d7d9e8d,sea202b,2131165296,sea202,27.556201934814453,28.596010208129883,-0.6904255699190763,102.3757101755113,121.065735,22.738701
6885efc9-ec3b-4617-a744-ec4ca0dd2aa7,sea203,2131165296,sea203,33.855525970458984,31.27509307861328,8.290000575694911,98.90514799379771,121.065818,22.738791
4bc7bd16-92ea-446d-bbe7-34d85a7efb34,sea205f,2131165296,sea205,40.25783920288086,29.962125778198242,16.90405327461373,102.44964528675925,121.065886,22.73882
267f248d-89b1-4d46-aefb-197d57b876b3,sea214f,2131165296,sea214,36.56644058227539,34.33987808227539,12.397836423263,94.061576382419,121.065944,22.738657
7f7414f2-70a6-4747-80c4-4ff0d7de2ed7,sea214b,2131165296,sea214,42.440189361572266,31.73285675048828,20.12239225788292,99.77088276553792,121.065944,22.738657
0a18c1cd-b427-4754-a346-9b0b0ea3685b,sea208,2131165296,sea208,66.3443603515625,18.83325958251953,51.26753930611972,127.01829904616952,121.066172,22.738992
490ee0ab-9ed9-490d-bd0e-b52d5bcb7c42,sea209b,2131165296,sea209,69.5364990234375,19.88665771484375,55.77962485024878,125.79266359621832,121.066238,22.738862
7384662d-499c-49a8-9762-3052f4a22936,sea209f,2131165296,sea209,65.09033203125,21.877511978149414,49.934698658921086,121.44038682923869,121.066238,22.738862
60b11848-51ab-480b-978b-0cc0aa4bf2bf,sea206,2131165296,sea206,56.841922760009766,22.890857696533203,38.75055738610623,118.06223596750979,121.065984,22.738878
f2c5531d-5db0-4495-be31-af49a5e13712,sea211,2131165296,sea211,53.34721755981445,27.174074172973633,34.50209169480352,109.87803092992519,121.066069,22.738738
a09bf5f2-e988-489e-96cd-315c50921257,sea205b,2131165296,sea205,47.55054473876953,26.998550415039062,26.529421459116783,109.05940011111097,121.065886,22.73882
e48c674e-de93-429d-a89d-df168f734d23,sea202f,2131165296,sea202,31.67758560180664,33.307857513427734,5.561360193803038,94.9201109561179,121.065735,22.738701
cde5ed9a-7c92-4a56-a750-1fac3f9dcaab,sea207,2131165296,sea207,49.520687103271484,26.285371780395508,29.14085702221971,110.69182789115875,121.06593,22.738843
af497899-0230-466f-a21b-6664ba4ad481,sea212b,2131165296,sea212,51.6373291015625,27.7109317779541,32.22518308369982,108.60512357125081,121.066036,22.738714
38543447-7547-4034-9b66-7bea9c3e3cb9,sea212f,2131165296,sea212,46.120418548583984,29.976346969604492,24.946605594780895,103.56372221596699,121.066036,22.738714
921263b7-e271-47b7-af69-23c34a218e3c,sea213,2131165296,sea213,43.79401397705078,31.042348861694336,21.89140807949732,101.24384613773162,121.065996,22.738686
0bf73761-6b12-4ae2-8969-cf42eb5572f0,sea210,2131165296,sea210,55.68429946899414,26.140832901000977,37.57609939612653,112.14257681165026,121.066111,22.738768
586dc194-f59a-496e-868a-54c7fc3a293a,sea301,2131165297,sea301,24.581771850585938,41.899017333984375,5.165483782436082,81.299993430472,121.065744,22.738551
b43492e3-2a74-47a4-bfec-ed1a0d2f6672,sea302,2131165297,sea302,23.275197982788086,40.36946105957031,3.317660443845808,83.80917118806278,121.065688,22.738651
5a9c5240-644c-4ee0-b529-6a1ff7de1ef5,sea303,2131165297,sea303,27.713125228881836,31.877595901489258,9.676587195204348,99.1234591246699,121.065759,22.738669
3c81620b-b3c6-4718-9ae8-cc881963e586,sea304,2131165297,sea304,26.018539428710938,30.26356315612793,7.277786636018753,101.73383680685066,121.065732,22.738715
8c69b04b-03bd-4165-9855-f2031a0966a3,sea314,2131165297,sea314,35.98874282836914,35.208709716796875,21.418742333510263,94.30154367133879,121.065971,22.738671
42fb060e-fe1d-4ac9-b1da-e0098381f710,sea305,2131165297,sea305,35.209068298339844,33.56096267700195,20.320521702394668,97.07891523083461,121.065836,22.738794
136574cd-3e88-4ad5-8579-85cecf8408d0,sea313,2131165297,sea313,38.3000373840332,34.225830078125,24.70974880143068,96.286822996198,121.066004,22.738693
20896950-8ebf-49e4-82e5-284fc63531f2,sea306f,2131165297,sea306,38.05083465576172,30.929719924926758,24.375441031972645,101.99769314185251,121.065915,22.738852
444a6b44-b267-4154-aad6-341430c9e09d,sea312,2131165297,sea312,40.43357849121094,33.15655517578125,27.74863302898292,98.40152769687592,121.066035,22.738712
700f8b3a-f1e5-4d68-9c59-7ee451ef6c75,sea311,2131165297,sea311,42.69187927246094,31.959978103637695,30.965608067456046,100.75270149958835,121.066061,22.738727
076edc34-68a9-4f72-81ca-cb6fff3c8a4c,sea310,2131165297,sea310,44.8295783996582,30.743545532226562,34.01129004594597,103.12418174305449,121.066082,22.738746
c98d1fba-afbe-4566-8c81-22e10ba584c5,sea309,2131165297,sea309,47.17616653442383,29.784103393554688,37.35231837273065,105.07282029884975,121.066104,22.738759
f6d25076-d081-4af8-bd70-3e61be487894,sea306b,2131165297,sea306,45.727378845214844,27.683198928833008,35.30581181635151,108.56020262685219,121.065915,22.738852
425fce09-8912-44f2-9ecd-a8ba2127ab9c,sea308f,2131165297,sea308,49.793701171875,29.087871551513672,41.07685872506564,106.59512933893211,121.066133,22.738778
39dd0585-5e20-44c5-bbaf-c3d1ae989c19,sea307f,2131165297,sea307,47.18032455444336,26.25664520263672,37.37951174416793,111.21658115670685,121.06598,22.738898
34cc37db-598b-4023-bc16-7c702adade4c,sea307b,2131165297,sea307,54.789608001708984,23.008777618408203,48.21429199542246,117.7734756502347,121.06598,22.738898
110a9235-c060-4997-8f70-a3f6dd34976d,sea308b,2131165297,sea308,57.01210403442383,25.17099952697754,51.3601113494579,114.27087283206401,121.066133,22.738778
52942d60-da7e-48e7-aca6-ace0454dcacc,sea316f,2131165297,sea316,63.30891418457031,22.754474639892578,60.32443843243503,119.22460733353307,121.066236,22.738871
a9eb94a1-248c-495f-8906-7989a192f2ef,sea315,2131165297,sea315,63.72548294067383,18.696884155273438,60.940995742137034,126.34043206853893,121.066172,22.739002
581f8231-a4e8-4128-8527-ee0ef1310ef0,sea316b,2131165297,sea316,67.73160552978516,20.45502281188965,66.62434720411424,123.75265299956622,121.066236,22.738871
4d5fe905-fc15-4e86-b81b-5e34373e88d9,sec312,2131165297,sec312,37.010528564453125,84.51817321777344,22.57350402997203,8.547245203014077,121.065936,22.737891
76409325-2084-41aa-b461-ee6846a559e7,sec313,2131165297,sec313,37.122840881347656,82.91508483886719,22.74280764266851,11.35240635632895,121.065915,22.737934
881089d1-df84-451f-ba9f-befcebb18e9d,sec311f,2131165297,sec311,49.0062370300293,86.35113525390625,39.61211701902661,6.774714111274481,121.066012,22.737839
4cd63f9b-3bb4-432f-8145-73e366cd20d5,sec311b,2131165297,sec311,49.42385482788086,94.34064483642578,40.15747712223891,-7.090044339366608,121.066012,22.737839
d17534e3-be6a-41ea-bb57-add6b8c17104,sec301,2131165297,sec301,57.911407470703125,83.7061538696289,52.285122423372336,12.435013879547501,121.06618,22.737967
7221c9fe-6c29-4ac9-8ba7-91120d060545,sec310,2131165297,sec310,60.82547378540039,85.48767852783203,56.416177536802714,9.677263701123794,121.066184,22.737852
91f37e7b-e422-49b8-b7b4-98d07ed2397a,sec309,2131165297,sec309,62.88628005981445,85.82139587402344,59.34321751057512,9.339969717211643,121.066247,22.737862
948bd2d8-f085-418d-8293-f972d03a13a5,sec302f,2131165297,sec302,63.350074768066406,83.59292602539062,60.015861430412194,13.275865571081342,121.066308,22.737994
97d33d06-0bcf-4c93-ac6f-f6a8c559c0da,sec308,2131165297,sec308,66.63400268554688,85.8162841796875,64.66994026714295,9.79240997509645,121.066302,22.737871
57fe761c-4e29-4e79-92cd-c16724075e0f,sec302b,2131165297,sec302,77.01409149169922,83.9059829711914,79.43483547973379,14.347777262808037,121.066308,22.737994
6f75a8b4-a703-4301-9925-638ac3fc36b3,sec303,2131165297,sec303,88.12644958496094,84.04352569580078,95.22815951698098,15.423371525276997,121.066619,22.73806
f2399ccd-a4ac-4977-80d3-f216288e3db9,sec305,2131165297,sec305,87.78326416015625,85.56110382080078,94.73122858614283,12.739807783345428,121.066605,22.737914
c17fc6fd-5296-415b-b099-0382bb0a2319,sec304,2131165297,sec304,92.86146545410156,86.922607421875,101.94073404922837,10.96967052234443,121.066694,22.737927
3bfa7ea2-bb32-4f73-bb01-0c7d9a46523d,seb305,2131165297,seb305,72.44236755371094,52.07304382324219,73.12904812653568,69.24558698919454,121.066421,22.738557
608e1ab3-14fe-4893-9f5e-af9dddbb22f2,seb306,2131165297,seb306,70.57686614990234,54.260643005371094,70.46438497744033,65.21497935053002,121.066465,22.7384
08c4a6f8-b574-4a34-8795-c606e11362db,seb304b,2131165297,seb304,67.04540252685547,52.75032424926758,65.45417784723152,67.42734109379994,121.066247,22.738497
91c2412a-2a29-440d-b7ed-f2a17fff9d3d,seb307,2131165297,seb307,65.37165832519531,55.534786224365234,63.0584606842126,62.37995727602377,121.066407,22.738386
e267e5c2-178b-4509-b508-b79cea729df5,seb308,2131165297,seb308,61.777889251708984,56.537288665771484,57.94453639192151,60.20872465483111,121.066334,22.738365
1d68da2c-86e3-4e45-855d-d67279885b26,seb304f,2131165297,seb304,59.186988830566406,55.21876907348633,54.27000797812165,62.198371668385256,121.066247,22.738497
b3da351c-c0b5-4fa0-b687-6414fa75c434,seb309,2131165297,seb309,55.474735260009766,58.4857292175293,48.97401698154142,56.069435102076454,121.06624,22.738342
cd299c62-fc65-498e-860d-c1b7524a148b,seb303b,2131165297,seb303,57.248260498046875,55.56953430175781,51.512349194462004,61.35804822131056,121.066086,22.73845
255d6542-2e5e-480a-a4b6-724dbaaecd2e,seb303f,2131165297,seb303,49.835819244384766,57.48321533203125,40.96539361604636,57.148011672067426,121.066086,22.73845
1509e5b6-9102-40a9-b503-7ce922e6f742,seb310,2131165297,seb310,51.31575012207031,59.25801467895508,43.058132043458414,54.23224584798009,121.066146,22.738316
28b47ecf-38b5-4980-aaeb-2e5576727de9,seb302,2131165297,seb302,40.003231048583984,60.01270294189453,26.974932907220357,51.57909191783306,121.065895,22.738359
2ffe5674-806a-4a99-b035-8a21a8e4e175,seb301,2131165297,seb301,31.403541564941406,63.401424407958984,14.73162448514503,44.65967966594974,121.065829,22.738315
dd0518af-e813-43ee-9a3f-52c9e7380622,sea316b,2131165297,sea316,67.33075714111328,20.421546936035156,66.0548176211422,123.7635132629785,121.066236,22.738871
868dfbb1-af08-4e86-8f07-e0743a218af1,sea315,2131165297,sea315,63.525413513183594,19.030677795410156,60.654620195604146,125.73543352411947,121.066172,22.739002
095b8f32-ee34-40b3-92d0-37a32c69b4bc,sea316f,2131165297,sea316,62.77527618408203,22.467670440673828,59.567701571658176,119.66093778925439,121.066236,22.738871
b5c49515-f599-4240-95be-91af62c2e86f,sea308b,2131165297,sea308,57.1068229675293,25.525718688964844,51.49259646734108,113.66431912297324,121.066133,22.738778
4a66011d-299b-4590-90b4-2838f91332d0,sea401,2131165298,sea401,15.417096138000488,64.93428802490234,5.728544334670827,-4.018201084536465,121.065698,22.738614
24778cba-5a9e-4579-ae03-4a76be6481a9,sea4dark,2131165298,sea4,26.655885696411133,60.45946502685547,11.11440963776224,4.6756713135781505,,
e8e7c0bd-d965-4b46-aac3-410784ed4306,sea403f,2131165298,sea403,30.550701141357422,58.46754455566406,12.767343851883828,7.977381998429638,121.065785,22.738714
7109a338-6fca-4775-9410-9f4a0d30b771,sea404f,2131165298,sea404,29.9885311126709,43.00105285644531,4.903128066157861,17.815256981194125,121.06577,22.738733
36570d4d-c04e-40d1-9dd4-7e085fe7f08d,sea407f,2131165298,sea407,37.372188568115234,59.67949676513672,17.93766459359353,10.68248209138182,121.065911,22.738816
80db20c1-a199-4b86-8d0e-a7bd0c0f5393,sea417f,2131165298,sea417,35.862728118896484,65.26189422607422,19.62551385557391,6.253414447094829,121.065951,22.738651
d8784b59-ade2-4a35-8c02-5534b063a360,sea416,2131165298,sea416,47.144500732421875,65.1932601928711,27.17305212606223,12.084518238312057,121.065991,22.738684
987095ed-e13f-4197-84f3-fdb885f5da34,sea415f,2131165298,sea415,51.43730545043945,65.38606262207031,30.150916925510202,14.159970051571214,121.066036,22.738712
e9e35a84-001d-4e62-840f-02527f1478da,sea407b,2131165298,sea407,52.95795822143555,58.89101028442383,28.02882293343092,19.192310126763388,121.065911,22.738816
b3b2e98f-995d-492d-b434-c545e2f8d2c5,sea408f,2131165298,sea408,56.526554107666016,59.51247787475586,30.727550262060298,20.615676461012207,121.065992,22.738866
d9fb0803-e5d0-4a28-b36a-ba856df7c005,sea414f,2131165298,sea414,58.54875946044922,66.65852355957031,35.54536892375003,16.974171324891085,121.066085,22.738752
de4eeb39-b28b-4afd-bc2b-9a82d8621d86,sea414b,2131165298,sea414,68.06903839111328,66.29591369628906,41.766978394834894,22.094316058858997,121.066085,22.738752
1b5b12c8-93bc-41fe-8ba6-c7f3c0025106,sea413,2131165298,sea413,70.07524108886719,65.33300018310547,42.64894872267615,23.75368975127979,121.06613,22.738782
d4669c56-f2cb-47a1-9d3d-da37a9c7a07c,sea408b,2131165298,sea408,71.50880432128906,59.18362808227539,40.63565966898601,28.515040337252053,121.065992,22.738866
2e8116d5-60e1-4412-9e7f-a6f82a0ed9f1,sea412,2131165298,sea412,81.53604888916016,65.26834106445312,50.31871329358004,29.674014335727207,121.066197,22.73887
4bf3283f-a6d6-457f-b953-bd896f4f36dd,sea411,2131165298,sea411,85.3043441772461,76.60122680664062,58.33642893829192,24.18683750990184,121.06624,22.738855
